sample_id,score,minority_pixels,minority_buildings,background_pixels,no_damage_pixels,minor_damage_pixels,major_damage_pixels,destroyed_pixels,background_buildings,no_damage_buildings,minor_damage_buildings,major_damage_buildings,destroyed_buildings,pre_image,post_image,pre_label,post_label
portugal-wildfire_00000471,21.271600000000003,2518,6,1033955,11958,81,2437,145,0,28,1,5,1,data/tier3/train/images/portugal-wildfire_00000471_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00000471_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00000471_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00000471_post_disaster.json
nepal-flooding_00000384,21.0805,2161,4,1046415,0,2161,0,0,0,0,4,0,0,data/tier3/train/images/nepal-flooding_00000384_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000384_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000384_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000384_post_disaster.json
nepal-flooding_00000447,21.051,2102,4,1034460,12014,2102,0,0,0,24,4,0,0,data/tier3/train/images/nepal-flooding_00000447_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000447_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000447_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000447_post_disaster.json
nepal-flooding_00000412,21.0455,2091,4,876953,169532,2091,0,0,0,310,4,0,0,data/tier3/train/images/nepal-flooding_00000412_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000412_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000412_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000412_post_disaster.json
nepal-flooding_00000460,21.0225,1045,4,989477,58017,1045,0,37,0,137,4,0,1,data/tier3/train/images/nepal-flooding_00000460_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000460_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000460_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000460_post_disaster.json
nepal-flooding_00000372,20.9023,1045,6,1046403,800,444,601,328,0,2,1,5,1,data/tier3/train/images/nepal-flooding_00000372_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000372_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000372_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000372_post_disaster.json
woolsey-fire_00000552,20.8285,657,4,1047530,0,657,0,389,0,0,4,0,1,data/tier3/train/images/woolsey-fire_00000552_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000552_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000552_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000552_post_disaster.json
woolsey-fire_00000127,20.8136,5824,4,999654,40418,332,5492,2680,0,23,3,1,2,data/tier3/train/images/woolsey-fire_00000127_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000127_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000127_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000127_post_disaster.json
nepal-flooding_00000110,20.7755,551,4,1047695,288,551,0,42,0,4,4,0,1,data/tier3/train/images/nepal-flooding_00000110_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000110_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000110_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000110_post_disaster.json
woolsey-fire_00000470,20.7355,667,5,1043619,1325,177,490,2965,0,2,2,3,3,data/tier3/train/images/woolsey-fire_00000470_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000470_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000470_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000470_post_disaster.json
nepal-flooding_00000011,20.6365,1273,4,1047303,0,1273,0,0,0,0,4,0,0,data/tier3/train/images/nepal-flooding_00000011_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000011_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000011_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000011_post_disaster.json
woolsey-fire_00000736,20.5015,3003,3,1017720,20375,3003,0,7478,0,25,3,0,8,data/tier3/train/images/woolsey-fire_00000736_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000736_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000736_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000736_post_disaster.json
portugal-wildfire_00001703,20.4767,4353,4,1023296,17289,854,3499,3638,0,33,1,3,10,data/tier3/train/images/portugal-wildfire_00001703_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001703_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001703_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001703_post_disaster.json
portugal-wildfire_00000282,20.4585,917,4,1046407,1252,917,0,0,0,4,4,0,0,data/tier3/train/images/portugal-wildfire_00000282_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00000282_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00000282_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00000282_post_disaster.json
woolsey-fire_00000644,20.4417,4397,3,1026522,6824,613,3784,10833,0,12,2,1,12,data/tier3/train/images/woolsey-fire_00000644_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000644_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000644_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000644_post_disaster.json
nepal-flooding_00000596,20.4315,863,4,1047713,0,863,0,0,0,0,4,0,0,data/tier3/train/images/nepal-flooding_00000596_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000596_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000596_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000596_post_disaster.json
portugal-wildfire_00000483,20.426,852,4,1029114,18610,852,0,0,0,60,4,0,0,data/tier3/train/images/portugal-wildfire_00000483_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00000483_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00000483_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00000483_post_disaster.json
nepal-flooding_00000388,20.3845,769,4,995766,52041,769,0,0,0,155,4,0,0,data/tier3/train/images/nepal-flooding_00000388_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000388_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000388_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000388_post_disaster.json
nepal-flooding_00000267,20.3815,763,4,987097,60716,763,0,0,0,176,4,0,0,data/tier3/train/images/nepal-flooding_00000267_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000267_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000267_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000267_post_disaster.json
nepal-flooding_00000283,20.375,750,4,1038063,9763,750,0,0,0,28,4,0,0,data/tier3/train/images/nepal-flooding_00000283_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000283_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000283_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000283_post_disaster.json
nepal-flooding_00000449,20.354,708,4,1047868,0,708,0,0,0,0,4,0,0,data/tier3/train/images/nepal-flooding_00000449_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000449_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000449_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000449_post_disaster.json
nepal-flooding_00000288,20.3385,677,4,961122,86777,677,0,0,0,302,4,0,0,data/tier3/train/images/nepal-flooding_00000288_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000288_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000288_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000288_post_disaster.json
pinery-bushfire_00000667,20.215,430,4,1048146,0,430,0,0,0,0,4,0,0,data/tier3/train/images/pinery-bushfire_00000667_pre_disaster.png,data/tier3/train/images/pinery-bushfire_00000667_post_disaster.png,data/tier3/train/labels/pinery-bushfire_00000667_pre_disaster.json,data/tier3/train/labels/pinery-bushfire_00000667_post_disaster.json
nepal-flooding_00000574,20.047900000000002,4347,4,1028247,15982,3719,628,0,0,23,3,1,0,data/tier3/train/images/nepal-flooding_00000574_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000574_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000574_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000574_post_disaster.json
woolsey-fire_00000246,19.6957,439,4,1046241,100,320,119,1796,0,1,2,2,7,data/tier3/train/images/woolsey-fire_00000246_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000246_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000246_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000246_post_disaster.json
woolsey-fire_00000032,19.6935,387,3,1042159,1358,387,0,4672,0,2,3,0,9,data/tier3/train/images/woolsey-fire_00000032_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000032_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000032_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000032_post_disaster.json
woolsey-fire_00000498,19.505499999999998,2949,5,1035492,8519,604,2345,1616,0,24,1,4,3,data/tier3/train/images/woolsey-fire_00000498_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000498_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000498_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000498_post_disaster.json
portugal-wildfire_00001517,19.2562,730,4,1034861,10316,186,544,2669,0,26,1,3,10,data/tier3/train/images/portugal-wildfire_00001517_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001517_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001517_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001517_post_disaster.json
pinery-bushfire_00000253,19.126299999999997,1983,5,1045559,0,157,1826,1034,0,0,1,4,3,data/tier3/train/images/pinery-bushfire_00000253_pre_disaster.png,data/tier3/train/images/pinery-bushfire_00000253_post_disaster.png,data/tier3/train/labels/pinery-bushfire_00000253_pre_disaster.json,data/tier3/train/labels/pinery-bushfire_00000253_post_disaster.json
portugal-wildfire_00001567,18.9299,5081,4,1039087,2757,2028,3053,1651,0,5,1,3,6,data/tier3/train/images/portugal-wildfire_00001567_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001567_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001567_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001567_post_disaster.json
pinery-bushfire_00000172,18.503600000000002,1468,4,1043944,3164,316,1152,0,0,12,3,1,0,data/tier3/train/images/pinery-bushfire_00000172_pre_disaster.png,data/tier3/train/images/pinery-bushfire_00000172_post_disaster.png,data/tier3/train/labels/pinery-bushfire_00000172_pre_disaster.json,data/tier3/train/labels/pinery-bushfire_00000172_post_disaster.json
nepal-flooding_00000116,18.4678,1114,4,1047193,269,668,446,0,0,2,3,1,0,data/tier3/train/images/nepal-flooding_00000116_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000116_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000116_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000116_post_disaster.json
portugal-wildfire_00001740,18.430300000000003,2549,3,1043083,1712,828,1721,1232,0,4,2,1,9,data/tier3/train/images/portugal-wildfire_00001740_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001740_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001740_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001740_post_disaster.json
woolsey-fire_00000214,18.095,190,2,1040071,2460,190,0,5855,0,11,2,0,16,data/tier3/train/images/woolsey-fire_00000214_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000214_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000214_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000214_post_disaster.json
nepal-flooding_00000568,17.9688,2382,4,1041544,4442,1271,1111,208,0,15,2,2,2,data/tier3/train/images/nepal-flooding_00000568_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000568_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000568_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000568_post_disaster.json
portugal-wildfire_00001679,17.95,1302,5,1032764,14316,297,1005,194,0,36,1,4,1,data/tier3/train/images/portugal-wildfire_00001679_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001679_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001679_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001679_post_disaster.json
nepal-flooding_00000169,17.8498,972,5,1040038,7508,291,681,58,0,30,1,4,1,data/tier3/train/images/nepal-flooding_00000169_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000169_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000169_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000169_post_disaster.json
portugal-wildfire_00001663,17.798099999999998,877,3,1015712,28352,175,702,3635,0,60,1,2,13,data/tier3/train/images/portugal-wildfire_00001663_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001663_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001663_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001663_post_disaster.json
woolsey-fire_00000253,17.745,594,2,1036729,3342,334,260,7911,0,12,1,1,19,data/tier3/train/images/woolsey-fire_00000253_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000253_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000253_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000253_post_disaster.json
woolsey-fire_00000532,17.7295,459,3,1046849,530,459,0,738,0,2,3,0,5,data/tier3/train/images/woolsey-fire_00000532_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000532_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000532_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000532_post_disaster.json
nepal-flooding_00000410,17.689,5378,3,897256,145942,5378,0,0,0,297,3,0,0,data/tier3/train/images/nepal-flooding_00000410_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000410_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000410_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000410_post_disaster.json
woolsey-fire_00000134,17.621,242,3,1047723,0,242,0,611,0,0,3,0,5,data/tier3/train/images/woolsey-fire_00000134_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000134_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000134_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000134_post_disaster.json
woolsey-fire_00000452,17.556,112,3,1045688,1352,112,0,1424,0,4,3,0,5,data/tier3/train/images/woolsey-fire_00000452_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000452_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000452_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000452_post_disaster.json
woolsey-fire_00000016,17.3941,2011,3,1042193,400,1454,557,3972,0,1,2,1,7,data/tier3/train/images/woolsey-fire_00000016_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000016_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000016_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000016_post_disaster.json
woolsey-fire_00000126,17.3415,2683,3,1020360,24948,2683,0,585,0,27,3,0,2,data/tier3/train/images/woolsey-fire_00000126_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000126_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000126_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000126_post_disaster.json
woolsey-fire_00000132,17.2475,495,1,1040468,1301,495,0,6312,0,9,1,0,24,data/tier3/train/images/woolsey-fire_00000132_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000132_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000132_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000132_post_disaster.json
portugal-wildfire_00001502,16.9075,1815,3,1042551,3840,1815,0,370,0,10,3,0,2,data/tier3/train/images/portugal-wildfire_00001502_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001502_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001502_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001502_post_disaster.json
woolsey-fire_00000867,16.815,630,3,1041771,4051,630,0,2124,0,8,3,0,3,data/tier3/train/images/woolsey-fire_00000867_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000867_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000867_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000867_post_disaster.json
nepal-flooding_00000039,16.7345,3469,3,1042449,2658,3469,0,0,0,10,3,0,0,data/tier3/train/images/nepal-flooding_00000039_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000039_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000039_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000039_post_disaster.json
woolsey-fire_00000541,16.6513,459,3,1046762,577,68,391,778,0,7,2,1,7,data/tier3/train/images/woolsey-fire_00000541_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000541_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000541_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000541_post_disaster.json
nepal-flooding_00000586,16.5946,1668,4,1046908,0,471,1197,0,0,0,2,2,0,data/tier3/train/images/nepal-flooding_00000586_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000586_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000586_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000586_post_disaster.json
pinery-bushfire_00001184,16.5648,3150,3,1035002,3821,3099,51,6603,0,6,2,1,4,data/tier3/train/images/pinery-bushfire_00001184_pre_disaster.png,data/tier3/train/images/pinery-bushfire_00001184_post_disaster.png,data/tier3/train/labels/pinery-bushfire_00001184_pre_disaster.json,data/tier3/train/labels/pinery-bushfire_00001184_post_disaster.json
pinery-bushfire_00000652,16.4533,1187,3,1045696,917,486,701,776,0,3,2,1,6,data/tier3/train/images/pinery-bushfire_00000652_pre_disaster.png,data/tier3/train/images/pinery-bushfire_00000652_post_disaster.png,data/tier3/train/labels/pinery-bushfire_00000652_pre_disaster.json,data/tier3/train/labels/pinery-bushfire_00000652_post_disaster.json
portugal-wildfire_00001710,16.203,406,3,1047184,0,406,0,986,0,0,3,0,2,data/tier3/train/images/portugal-wildfire_00001710_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001710_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001710_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001710_post_disaster.json
portugal-wildfire_00000209,16.1786,1892,3,1017610,28043,555,1337,1031,0,69,2,1,5,data/tier3/train/images/portugal-wildfire_00000209_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00000209_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00000209_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00000209_post_disaster.json
nepal-flooding_00000090,16.174500000000002,2349,3,1043831,2396,2349,0,0,0,12,3,0,0,data/tier3/train/images/nepal-flooding_00000090_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000090_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000090_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000090_post_disaster.json
portugal-wildfire_00001842,16.021,1656,4,1029490,16571,121,1535,859,0,68,1,3,3,data/tier3/train/images/portugal-wildfire_00001842_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001842_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001842_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001842_post_disaster.json
woolsey-fire_00000320,15.9512,1174,2,1012749,22721,495,679,11932,0,32,1,1,15,data/tier3/train/images/woolsey-fire_00000320_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000320_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000320_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000320_post_disaster.json
woolsey-fire_00000759,15.918099999999999,1881,2,1020125,12843,1769,112,13727,0,15,1,1,14,data/tier3/train/images/woolsey-fire_00000759_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000759_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000759_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000759_post_disaster.json
woolsey-fire_00000456,15.821399999999999,942,2,1037463,2081,194,748,8090,0,5,1,1,15,data/tier3/train/images/woolsey-fire_00000456_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000456_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000456_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000456_post_disaster.json
nepal-flooding_00000571,15.81,1620,3,959960,86996,1620,0,0,0,124,3,0,0,data/tier3/train/images/nepal-flooding_00000571_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000571_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000571_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000571_post_disaster.json
nepal-flooding_00000455,15.751,1502,3,983363,63711,1502,0,0,0,176,3,0,0,data/tier3/train/images/nepal-flooding_00000455_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000455_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000455_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000455_post_disaster.json
nepal-flooding_00000474,15.4185,837,3,1000343,47396,837,0,0,0,279,3,0,0,data/tier3/train/images/nepal-flooding_00000474_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000474_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000474_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000474_post_disaster.json
nepal-flooding_00000205,15.404,808,3,1042109,5659,808,0,0,0,21,3,0,0,data/tier3/train/images/nepal-flooding_00000205_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000205_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000205_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000205_post_disaster.json
nepal-flooding_00000592,15.3775,755,3,1045181,2640,755,0,0,0,9,3,0,0,data/tier3/train/images/nepal-flooding_00000592_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000592_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000592_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000592_post_disaster.json
nepal-flooding_00000332,15.326,652,3,982630,65294,652,0,0,0,187,3,0,0,data/tier3/train/images/nepal-flooding_00000332_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000332_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000332_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000332_post_disaster.json
nepal-flooding_00000008,15.2635,527,3,1027849,20200,527,0,0,0,86,3,0,0,data/tier3/train/images/nepal-flooding_00000008_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000008_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000008_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000008_post_disaster.json
nepal-flooding_00000220,15.1735,347,3,1032222,16007,347,0,0,0,55,3,0,0,data/tier3/train/images/nepal-flooding_00000220_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000220_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000220_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000220_post_disaster.json
woolsey-fire_00000658,15.1634,400,2,1040001,2457,217,183,5718,0,7,1,1,14,data/tier3/train/images/woolsey-fire_00000658_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000658_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000658_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000658_post_disaster.json
nepal-flooding_00000068,15.1265,253,3,1047921,402,253,0,0,0,3,3,0,0,data/tier3/train/images/nepal-flooding_00000068_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000068_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000068_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000068_post_disaster.json
pinery-bushfire_00001784,15.1122,1518,3,1042188,3748,784,734,1122,0,13,2,1,3,data/tier3/train/images/pinery-bushfire_00001784_pre_disaster.png,data/tier3/train/images/pinery-bushfire_00001784_post_disaster.png,data/tier3/train/labels/pinery-bushfire_00001784_pre_disaster.json,data/tier3/train/labels/pinery-bushfire_00001784_post_disaster.json
woolsey-fire_00000795,15.111,222,2,1040268,4649,222,0,3437,0,13,2,0,10,data/tier3/train/images/woolsey-fire_00000795_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000795_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000795_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000795_post_disaster.json
nepal-flooding_00000047,15.091,290,4,1048195,0,20,270,91,0,0,1,3,2,data/tier3/train/images/nepal-flooding_00000047_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000047_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000047_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000047_post_disaster.json
nepal-flooding_00000583,14.745800000000001,1832,4,1046744,0,981,851,0,0,0,1,3,0,data/tier3/train/images/nepal-flooding_00000583_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000583_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000583_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000583_post_disaster.json
pinery-bushfire_00001551,14.614799999999999,3292,3,1042328,2956,3136,156,0,0,10,2,1,0,data/tier3/train/images/pinery-bushfire_00001551_pre_disaster.png,data/tier3/train/images/pinery-bushfire_00001551_post_disaster.png,data/tier3/train/labels/pinery-bushfire_00001551_pre_disaster.json,data/tier3/train/labels/pinery-bushfire_00001551_post_disaster.json
woolsey-fire_00000789,14.5715,143,1,1044367,743,143,0,3323,0,1,1,0,19,data/tier3/train/images/woolsey-fire_00000789_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000789_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000789_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000789_post_disaster.json
portugal-wildfire_00001843,14.3028,830,3,1024079,18123,269,561,5544,0,46,1,2,6,data/tier3/train/images/portugal-wildfire_00001843_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001843_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001843_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001843_post_disaster.json
portugal-wildfire_00000403,14.2974,682,3,1044530,3242,464,218,122,0,8,2,1,2,data/tier3/train/images/portugal-wildfire_00000403_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00000403_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00000403_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00000403_post_disaster.json
woolsey-fire_00000612,14.197,2132,2,1006722,23113,287,1845,16609,0,27,1,1,11,data/tier3/train/images/woolsey-fire_00000612_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000612_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000612_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000612_post_disaster.json
portugal-wildfire_00001798,14.0553,1717,3,1019427,26662,201,1516,770,0,52,1,2,5,data/tier3/train/images/portugal-wildfire_00001798_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001798_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001798_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001798_post_disaster.json
woolsey-fire_00000216,13.9456,2130,3,1039132,4061,1533,597,3253,0,9,1,2,4,data/tier3/train/images/woolsey-fire_00000216_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000216_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000216_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000216_post_disaster.json
