sample_id,reason,file_count,bytes,files
hurricane-florence_00000146,outside_morocco_adaptation,4,2079561,data/train/images/hurricane-florence_00000146_pre_disaster.png;data/train/images/hurricane-florence_00000146_post_disaster.png;data/train/labels/hurricane-florence_00000146_pre_disaster.json;data/train/labels/hurricane-florence_00000146_post_disaster.json
hurricane-florence_00000147,outside_morocco_adaptation,4,2897312,data/train/images/hurricane-florence_00000147_pre_disaster.png;data/train/images/hurricane-florence_00000147_post_disaster.png;data/train/labels/hurricane-florence_00000147_pre_disaster.json;data/train/labels/hurricane-florence_00000147_post_disaster.json
hurricane-florence_00000148,outside_morocco_adaptation,4,2957529,data/train/images/hurricane-florence_00000148_pre_disaster.png;data/train/images/hurricane-florence_00000148_post_disaster.png;data/train/labels/hurricane-florence_00000148_pre_disaster.json;data/train/labels/hurricane-florence_00000148_post_disaster.json
hurricane-florence_00000149,outside_morocco_adaptation,4,3436165,data/train/images/hurricane-florence_00000149_pre_disaster.png;data/train/images/hurricane-florence_00000149_post_disaster.png;data/train/labels/hurricane-florence_00000149_pre_disaster.json;data/train/labels/hurricane-florence_00000149_post_disaster.json
hurricane-florence_00000151,outside_morocco_adaptation,4,2788388,data/train/images/hurricane-florence_00000151_pre_disaster.png;data/train/images/hurricane-florence_00000151_post_disaster.png;data/train/labels/hurricane-florence_00000151_pre_disaster.json;data/train/labels/hurricane-florence_00000151_post_disaster.json
hurricane-florence_00000153,outside_morocco_adaptation,4,3110892,data/train/images/hurricane-florence_00000153_pre_disaster.png;data/train/images/hurricane-florence_00000153_post_disaster.png;data/train/labels/hurricane-florence_00000153_pre_disaster.json;data/train/labels/hurricane-florence_00000153_post_disaster.json
hurricane-florence_00000156,outside_morocco_adaptation,4,3053676,data/train/images/hurricane-florence_00000156_pre_disaster.png;data/train/images/hurricane-florence_00000156_post_disaster.png;data/train/labels/hurricane-florence_00000156_pre_disaster.json;data/train/labels/hurricane-florence_00000156_post_disaster.json
hurricane-florence_00000158,outside_morocco_adaptation,4,3008855,data/train/images/hurricane-florence_00000158_pre_disaster.png;data/train/images/hurricane-florence_00000158_post_disaster.png;data/train/labels/hurricane-florence_00000158_pre_disaster.json;data/train/labels/hurricane-florence_00000158_post_disaster.json
hurricane-florence_00000159,outside_morocco_adaptation+no_valid_damage_label,4,3028459,data/train/images/hurricane-florence_00000159_pre_disaster.png;data/train/images/hurricane-florence_00000159_post_disaster.png;data/train/labels/hurricane-florence_00000159_pre_disaster.json;data/train/labels/hurricane-florence_00000159_post_disaster.json
hurricane-florence_00000163,outside_morocco_adaptation,4,3074128,data/train/images/hurricane-florence_00000163_pre_disaster.png;data/train/images/hurricane-florence_00000163_post_disaster.png;data/train/labels/hurricane-florence_00000163_pre_disaster.json;data/train/labels/hurricane-florence_00000163_post_disaster.json
hurricane-florence_00000164,outside_morocco_adaptation+no_valid_damage_label,4,2595808,data/train/images/hurricane-florence_00000164_pre_disaster.png;data/train/images/hurricane-florence_00000164_post_disaster.png;data/train/labels/hurricane-florence_00000164_pre_disaster.json;data/train/labels/hurricane-florence_00000164_post_disaster.json
hurricane-florence_00000165,outside_morocco_adaptation,4,2710525,data/train/images/hurricane-florence_00000165_pre_disaster.png;data/train/images/hurricane-florence_00000165_post_disaster.png;data/train/labels/hurricane-florence_00000165_pre_disaster.json;data/train/labels/hurricane-florence_00000165_post_disaster.json
hurricane-florence_00000166,outside_morocco_adaptation,4,2993223,data/train/images/hurricane-florence_00000166_pre_disaster.png;data/train/images/hurricane-florence_00000166_post_disaster.png;data/train/labels/hurricane-florence_00000166_pre_disaster.json;data/train/labels/hurricane-florence_00000166_post_disaster.json
hurricane-florence_00000168,outside_morocco_adaptation+no_valid_damage_label,4,3049723,data/train/images/hurricane-florence_00000168_pre_disaster.png;data/train/images/hurricane-florence_00000168_post_disaster.png;data/train/labels/hurricane-florence_00000168_pre_disaster.json;data/train/labels/hurricane-florence_00000168_post_disaster.json
hurricane-florence_00000174,outside_morocco_adaptation+no_valid_damage_label,4,3060841,data/train/images/hurricane-florence_00000174_pre_disaster.png;data/train/images/hurricane-florence_00000174_post_disaster.png;data/train/labels/hurricane-florence_00000174_pre_disaster.json;data/train/labels/hurricane-florence_00000174_post_disaster.json
hurricane-florence_00000178,outside_morocco_adaptation,4,3126962,data/train/images/hurricane-florence_00000178_pre_disaster.png;data/train/images/hurricane-florence_00000178_post_disaster.png;data/train/labels/hurricane-florence_00000178_pre_disaster.json;data/train/labels/hurricane-florence_00000178_post_disaster.json
hurricane-florence_00000180,outside_morocco_adaptation,4,3388783,data/train/images/hurricane-florence_00000180_pre_disaster.png;data/train/images/hurricane-florence_00000180_post_disaster.png;data/train/labels/hurricane-florence_00000180_pre_disaster.json;data/train/labels/hurricane-florence_00000180_post_disaster.json
hurricane-florence_00000181,outside_morocco_adaptation,4,3134128,data/train/images/hurricane-florence_00000181_pre_disaster.png;data/train/images/hurricane-florence_00000181_post_disaster.png;data/train/labels/hurricane-florence_00000181_pre_disaster.json;data/train/labels/hurricane-florence_00000181_post_disaster.json
hurricane-florence_00000183,outside_morocco_adaptation,4,3210210,data/train/images/hurricane-florence_00000183_pre_disaster.png;data/train/images/hurricane-florence_00000183_post_disaster.png;data/train/labels/hurricane-florence_00000183_pre_disaster.json;data/train/labels/hurricane-florence_00000183_post_disaster.json
hurricane-florence_00000185,outside_morocco_adaptation,4,2793516,data/train/images/hurricane-florence_00000185_pre_disaster.png;data/train/images/hurricane-florence_00000185_post_disaster.png;data/train/labels/hurricane-florence_00000185_pre_disaster.json;data/train/labels/hurricane-florence_00000185_post_disaster.json
hurricane-florence_00000188,outside_morocco_adaptation,4,2789313,data/train/images/hurricane-florence_00000188_pre_disaster.png;data/train/images/hurricane-florence_00000188_post_disaster.png;data/train/labels/hurricane-florence_00000188_pre_disaster.json;data/train/labels/hurricane-florence_00000188_post_disaster.json
hurricane-florence_00000189,outside_morocco_adaptation,4,2898647,data/train/images/hurricane-florence_00000189_pre_disaster.png;data/train/images/hurricane-florence_00000189_post_disaster.png;data/train/labels/hurricane-florence_00000189_pre_disaster.json;data/train/labels/hurricane-florence_00000189_post_disaster.json
hurricane-florence_00000190,outside_morocco_adaptation,4,2805652,data/train/images/hurricane-florence_00000190_pre_disaster.png;data/train/images/hurricane-florence_00000190_post_disaster.png;data/train/labels/hurricane-florence_00000190_pre_disaster.json;data/train/labels/hurricane-florence_00000190_post_disaster.json
hurricane-florence_00000191,outside_morocco_adaptation,4,3207417,data/train/images/hurricane-florence_00000191_pre_disaster.png;data/train/images/hurricane-florence_00000191_post_disaster.png;data/train/labels/hurricane-florence_00000191_pre_disaster.json;data/train/labels/hurricane-florence_00000191_post_disaster.json
hurricane-florence_00000192,outside_morocco_adaptation,4,3202985,data/train/images/hurricane-florence_00000192_pre_disaster.png;data/train/images/hurricane-florence_00000192_post_disaster.png;data/train/labels/hurricane-florence_00000192_pre_disaster.json;data/train/labels/hurricane-florence_00000192_post_disaster.json
hurricane-florence_00000193,outside_morocco_adaptation,4,2880399,data/train/images/hurricane-florence_00000193_pre_disaster.png;data/train/images/hurricane-florence_00000193_post_disaster.png;data/train/labels/hurricane-florence_00000193_pre_disaster.json;data/train/labels/hurricane-florence_00000193_post_disaster.json
hurricane-florence_00000194,outside_morocco_adaptation+no_valid_damage_label,4,2963228,data/train/images/hurricane-florence_00000194_pre_disaster.png;data/train/images/hurricane-florence_00000194_post_disaster.png;data/train/labels/hurricane-florence_00000194_pre_disaster.json;data/train/labels/hurricane-florence_00000194_post_disaster.json
hurricane-florence_00000195,outside_morocco_adaptation,4,2874292,data/train/images/hurricane-florence_00000195_pre_disaster.png;data/train/images/hurricane-florence_00000195_post_disaster.png;data/train/labels/hurricane-florence_00000195_pre_disaster.json;data/train/labels/hurricane-florence_00000195_post_disaster.json
hurricane-florence_00000199,outside_morocco_adaptation,4,3036736,data/train/images/hurricane-florence_00000199_pre_disaster.png;data/train/images/hurricane-florence_00000199_post_disaster.png;data/train/labels/hurricane-florence_00000199_pre_disaster.json;data/train/labels/hurricane-florence_00000199_post_disaster.json
hurricane-florence_00000203,outside_morocco_adaptation+no_valid_damage_label,4,3189431,data/train/images/hurricane-florence_00000203_pre_disaster.png;data/train/images/hurricane-florence_00000203_post_disaster.png;data/train/labels/hurricane-florence_00000203_pre_disaster.json;data/train/labels/hurricane-florence_00000203_post_disaster.json
hurricane-florence_00000210,outside_morocco_adaptation,4,2896859,data/train/images/hurricane-florence_00000210_pre_disaster.png;data/train/images/hurricane-florence_00000210_post_disaster.png;data/train/labels/hurricane-florence_00000210_pre_disaster.json;data/train/labels/hurricane-florence_00000210_post_disaster.json
hurricane-florence_00000212,outside_morocco_adaptation,4,3045566,data/train/images/hurricane-florence_00000212_pre_disaster.png;data/train/images/hurricane-florence_00000212_post_disaster.png;data/train/labels/hurricane-florence_00000212_pre_disaster.json;data/train/labels/hurricane-florence_00000212_post_disaster.json
hurricane-florence_00000216,outside_morocco_adaptation,4,3109839,data/train/images/hurricane-florence_00000216_pre_disaster.png;data/train/images/hurricane-florence_00000216_post_disaster.png;data/train/labels/hurricane-florence_00000216_pre_disaster.json;data/train/labels/hurricane-florence_00000216_post_disaster.json
hurricane-florence_00000217,outside_morocco_adaptation,4,3166595,data/train/images/hurricane-florence_00000217_pre_disaster.png;data/train/images/hurricane-florence_00000217_post_disaster.png;data/train/labels/hurricane-florence_00000217_pre_disaster.json;data/train/labels/hurricane-florence_00000217_post_disaster.json
hurricane-florence_00000218,outside_morocco_adaptation+no_valid_damage_label,4,3170599,data/train/images/hurricane-florence_00000218_pre_disaster.png;data/train/images/hurricane-florence_00000218_post_disaster.png;data/train/labels/hurricane-florence_00000218_pre_disaster.json;data/train/labels/hurricane-florence_00000218_post_disaster.json
hurricane-florence_00000219,outside_morocco_adaptation,4,2975205,data/train/images/hurricane-florence_00000219_pre_disaster.png;data/train/images/hurricane-florence_00000219_post_disaster.png;data/train/labels/hurricane-florence_00000219_pre_disaster.json;data/train/labels/hurricane-florence_00000219_post_disaster.json
hurricane-florence_00000221,outside_morocco_adaptation+no_valid_damage_label,4,2914252,data/train/images/hurricane-florence_00000221_pre_disaster.png;data/train/images/hurricane-florence_00000221_post_disaster.png;data/train/labels/hurricane-florence_00000221_pre_disaster.json;data/train/labels/hurricane-florence_00000221_post_disaster.json
hurricane-florence_00000222,outside_morocco_adaptation+no_valid_damage_label,4,3087425,data/train/images/hurricane-florence_00000222_pre_disaster.png;data/train/images/hurricane-florence_00000222_post_disaster.png;data/train/labels/hurricane-florence_00000222_pre_disaster.json;data/train/labels/hurricane-florence_00000222_post_disaster.json
hurricane-florence_00000224,outside_morocco_adaptation,4,3069674,data/train/images/hurricane-florence_00000224_pre_disaster.png;data/train/images/hurricane-florence_00000224_post_disaster.png;data/train/labels/hurricane-florence_00000224_pre_disaster.json;data/train/labels/hurricane-florence_00000224_post_disaster.json
hurricane-florence_00000226,outside_morocco_adaptation,4,1840772,data/train/images/hurricane-florence_00000226_pre_disaster.png;data/train/images/hurricane-florence_00000226_post_disaster.png;data/train/labels/hurricane-florence_00000226_pre_disaster.json;data/train/labels/hurricane-florence_00000226_post_disaster.json
